"m_date","m_close","m_close_split_adjusted","s_split_date_numerator","s_split_date_denominator","m_shares_outstanding","c_market_cap","fis_weighted_average_basic_shares_outstanding","fis_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_shares_outstanding","fis_adjusted_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_and_diluted_shares_outstanding","c_normalized_weighted_average_basic_shares_outstanding","c_normalized_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_shares_outstanding","c_normalized_adjusted_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_and_diluted_shares_outstanding"
1990-03-13,106.2500,0.7378472222,,,,,,,,,,,,,,
1990-03-14,107.8700,0.7490972222,,,,,,,,,,,,,,
1990-03-15,111.0000,0.7708333333,,,,,,,,,,,,,,
1990-03-16,114.0000,0.7916666667,,,,,,,,,,,,,,
1990-03-19,116.5000,0.8090277778,,,,,,,,,,,,,,
1990-03-20,113.0000,0.7847222222,,,,,,,,,,,,,,
1990-03-21,113.2500,0.7864583333,,,,,,,,,,,,,,
1990-03-22,111.2500,0.7725694444,,,,,,,,,,,,,,
1990-03-23,110.2500,0.7656250000,,,,,,,,,,,,,,
1990-03-26,111.5000,0.7743055556,,,,,,,,,,,,,,
1990-03-27,112.5000,0.7812500000,,,,,,,,,,,,,,
1990-03-28,111.0000,0.7708333333,,,,,,,,,,,,,,
1990-03-29,110.5000,0.7673611111,,,,,,,,,,,,,,
1990-03-30,110.7500,0.7690972222,,,,,,,,,,,,,,
1990-04-02,111.5000,0.7743055556,,,,,,,,,,,,,,
1990-04-03,116.0000,0.8055555556,,,,,,,,,,,,,,
1990-04-04,117.0000,0.8125000000,,,,,,,,,,,,,,
1990-04-05,114.5000,0.7951388889,,,,,,,,,,,,,,
1990-04-06,114.2500,0.7934027778,,,,,,,,,,,,,,
1990-04-09,114.5000,0.7951388889,,,,,,,,,,,,,,
1990-04-10,118.0000,0.8194444444,,,,,,,,,,,,,,
1990-04-11,121.0000,0.8402777778,,,,,,,,,,,,,,
1990-04-12,120.7500,0.8385416667,,,,,,,,,,,,,,
1990-04-16,60.7500,0.8437500000,1,2,,,,,,,,,,,,
1990-04-17,62.0000,0.8611111111,,,,,,,,,,,,,,
1990-04-18,60.6300,0.8420833333,,,,,,,,,,,,,,
1990-04-19,59.5000,0.8263888889,,,,,,,,,,,,,,
1990-04-20,59.2500,0.8229166667,,,,,,,,,,,,,,
1990-04-23,59.0000,0.8194444444,,,,,,,,,,,,,,
1990-04-24,58.0000,0.8055555556,,,,,,,,,,,,,,
1990-04-25,58.0000,0.8055555556,,,,,,,,,,,,,,
1990-04-26,57.3800,0.7969444444,,,,,,,,,,,,,,
1990-04-27,56.2500,0.7812500000,,,,,,,,,,,,,,
1990-04-30,58.0000,0.8055555556,,,,,,,,,,,,,,
1990-05-01,57.1300,0.7934722222,,,,,,,,,,,,,,
1990-05-02,58.2500,0.8090277778,,,,,,,,,,,,,,
1990-05-03,59.0000,0.8194444444,,,,,,,,,,,,,,
1990-05-04,61.7500,0.8576388889,,,,,,,,,,,,,,
1990-05-07,64.0000,0.8888888889,,,,,,,,,,,,,,
1990-05-08,62.7500,0.8715277778,,,,,,,,,,,,,,
1990-05-09,62.7500,0.8715277778,,,,,,,,,,,,,,
1990-05-10,64.5000,0.8958333333,,,,,,,,,,,,,,
1990-05-11,65.5000,0.9097222222,,,,,,,,,,,,,,
1990-05-14,65.7500,0.9131944444,,,,,,,,,,,,,,
1990-05-15,64.7500,0.8993055556,,,,,,,,,,,,,,
1990-05-16,64.7500,0.8993055556,,,,,,,,,,,,,,
1990-05-17,64.7500,0.8993055556,,,,,,,,,,,,,,
1990-05-18,68.2500,0.9479166667,,,,,,,,,,,,,,
1990-05-21,70.2500,0.9756944444,,,,,,,,,,,,,,
1990-05-22,71.5000,0.9930555556,,,,,,,,,,,,,,
1990-05-23,75.8700,1.0537500000,,,,,,,,,,,,,,
1990-05-24,76.5000,1.0625000000,,,,,,,,,,,,,,
1990-05-25,74.2500,1.0312500000,,,,,,,,,,,,,,
1990-05-29,75.2500,1.0451388889,,,,,,,,,,,,,,
1990-05-30,75.5000,1.0486111111,,,,,,,,,,,,,,
1990-05-31,73.0000,1.0138888889,,,,,,,,,,,,,,
1990-06-01,75.1200,1.0433333333,,,,,,,,,,,,,,
1990-06-04,76.5000,1.0625000000,,,,,,,,,,,,,,
1990-06-05,73.3700,1.0190277778,,,,,,,,,,,,,,
1990-06-06,73.0000,1.0138888889,,,,,,,,,,,,,,
1990-06-07,72.0000,1.0000000000,,,,,,,,,,,,,,
1990-06-08,73.5000,1.0208333333,,,,,,,,,,,,,,
1990-06-11,74.8700,1.0398611111,,,,,,,,,,,,,,
1990-06-12,75.8700,1.0537500000,,,,,,,,,,,,,,
1990-06-13,76.5000,1.0625000000,,,,,,,,,,,,,,
1990-06-14,75.5000,1.0486111111,,,,,,,,,,,,,,
1990-06-15,76.0000,1.0555555556,,,,,,,,,,,,,,
1990-06-18,74.8700,1.0398611111,,,,,,,,,,,,,,
1990-06-19,75.0000,1.0416666667,,,,,,,,,,,,,,
1990-06-20,77.6200,1.0780555556,,,,,,,,,,,,,,
1990-06-21,77.0000,1.0694444444,,,,,,,,,,,,,,
1990-06-22,75.7500,1.0520833333,,,,,,,,,,,,,,
1990-06-25,74.5000,1.0347222222,,,,,,,,,,,,,,
1990-06-26,74.7500,1.0381944444,,,,,,,,,,,,,,
1990-06-27,76.2500,1.0590277778,,,,,,,,,,,,,,
1990-06-28,76.5000,1.0625000000,,,,,,,,,,,,,,
1990-06-29,76.0000,1.0555555556,,,,,,,,,,,,,,
1990-07-02,73.7500,1.0243055556,,,,,,,,,,,,,,
1990-07-03,72.0000,1.0000000000,,,,,,,,,,,,,,
1990-07-05,72.2500,1.0034722222,,,,,,,,,,,,,,
1990-07-06,73.2500,1.0173611111,,,,,,,,,,,,,,
1990-07-09,74.2500,1.0312500000,,,,,,,,,,,,,,
1990-07-10,73.7500,1.0243055556,,,,,,,,,,,,,,
1990-07-11,75.5000,1.0486111111,,,,,,,,,,,,,,
1990-07-12,77.5000,1.0763888889,,,,,,,,,,,,,,
1990-07-13,78.3700,1.0884722222,,,,,,,,,,,,,,
1990-07-16,79.2500,1.1006944444,,,,,,,,,,,,,,
1990-07-17,77.7500,1.0798611111,,,,,,,,,,,,,,
1990-07-18,76.0000,1.0555555556,,,,,,,,,,,,,,
1990-07-19,76.7500,1.0659722222,,,,,,,,,,,,,,
1990-07-20,73.2500,1.0173611111,,,,,,,,,,,,,,
1990-07-23,72.0000,1.0000000000,,,,,,,,,,,,,,
1990-07-24,69.5000,0.9652777778,,,,,,,,,,,,,,
1990-07-25,71.5000,0.9930555556,,,,,,,,,,,,,,
1990-07-26,68.7500,0.9548611111,,,,,,,,,,,,,,
1990-07-27,69.0000,0.9583333333,,,,,,,,,,,,,,
1990-07-30,68.0000,0.9444444444,,,,,,,,,,,,,,
1990-07-31,66.5000,0.9236111111,,,,,,,,,,,,,,
1990-08-01,66.7500,0.9270833333,,,,,,,,,,,,,,
1990-08-02,66.0000,0.9166666667,,,,,,,,,,,,,,
1990-08-03,63.2500,0.8784722222,,,,,,,,,,,,,,
1990-08-06,60.5000,0.8402777778,,,,,,,,,,,,,,
1990-08-07,61.2500,0.8506944444,,,,,,,,,,,,,,
1990-08-08,63.5000,0.8819444444,,,,,,,,,,,,,,
1990-08-09,65.1200,0.9044444444,,,,,,,,,,,,,,
1990-08-10,64.5000,0.8958333333,,,,,,,,,,,,,,
1990-08-13,65.0000,0.9027777778,,,,,,,,,,,,,,
1990-08-14,64.2500,0.8923611111,,,,,,,,,,,,,,
1990-08-15,64.2500,0.8923611111,,,,,,,,,,,,,,
1990-08-16,61.7500,0.8576388889,,,,,,,,,,,,,,
1990-08-17,60.2500,0.8368055556,,,,,,,,,,,,,,
1990-08-20,55.5000,0.7708333333,,,,,,,,,,,,,,
1990-08-21,54.2500,0.7534722222,,,,,,,,,,,,,,
1990-08-22,53.7500,0.7465277778,,,,,,,,,,,,,,
1990-08-23,51.7500,0.7187500000,,,,,,,,,,,,,,
1990-08-24,57.2500,0.7951388889,,,,,,,,,,,,,,
1990-08-27,60.7500,0.8437500000,,,,,,,,,,,,,,
1990-08-28,62.8800,0.8733333333,,,,,,,,,,,,,,
1990-08-29,60.5000,0.8402777778,,,,,,,,,,,,,,
1990-08-30,60.0000,0.8333333333,,,,,,,,,,,,,,
1990-08-31,61.5000,0.8541666667,,,,,,,,,,,,,,
1990-09-04,62.2500,0.8645833333,,,,,,,,,,,,,,
1990-09-05,59.0000,0.8194444444,,,,,,,,,,,,,,
1990-09-06,57.5000,0.7986111111,,,,,,,,,,,,,,
1990-09-07,57.7500,0.8020833333,,,,,,,,,,,,,,
1990-09-10,55.7500,0.7743055556,,,,,,,,,,,,,,
1990-09-11,55.5000,0.7708333333,,,,,,,,,,,,,,
1990-09-12,57.3800,0.7969444444,,,,,,,,,,,,,,
1990-09-13,57.5000,0.7986111111,,,,,,,,,,,,,,
1990-09-14,59.7500,0.8298611111,,,,,,,,,,,,,,
1990-09-17,60.7500,0.8437500000,,,,,,,,,,,,,,
1990-09-18,61.7500,0.8576388889,,,,,,,,,,,,,,
1990-09-19,62.0000,0.8611111111,,,,,,,,,,,,,,
1990-09-20,59.7500,0.8298611111,,,,,,,,,,,,,,
1990-09-21,60.5000,0.8402777778,,,,,,,,,,,,,,
1990-09-24,58.5000,0.8125000000,,,,,,,,,,,,,,
1990-09-25,60.3800,0.8386111111,,,,,,,,,,,,,,
1990-09-26,60.2500,0.8368055556,,,,,,,,,,,,,,
1990-09-27,59.2500,0.8229166667,,,,,,,,,,,,,,
1990-09-28,63.0000,0.8750000000,,,,,,,,,,,,,,
1990-10-01,67.1200,0.9322222222,,,,,,,,,,,,,,
1990-10-02,65.8700,0.9148611111,,,,,,,,,,,,,,
1990-10-03,65.7500,0.9131944444,,,,,,,,,,,,,,
1990-10-04,64.1200,0.8905555556,,,,,,,,,,,,,,
1990-10-05,64.7500,0.8993055556,,,,,,,,,,,,,,
1990-10-08,66.0000,0.9166666667,,,,,,,,,,,,,,
1990-10-09,63.0000,0.8750000000,,,,,,,,,,,,,,
1990-10-10,59.5000,0.8263888889,,,,,,,,,,,,,,
1990-10-11,58.0000,0.8055555556,,,,,,,,,,,,,,
1990-10-12,57.0000,0.7916666667,,,,,,,,,,,,,,
1990-10-15,56.5000,0.7847222222,,,,,,,,,,,,,,
1990-10-16,54.6300,0.7587500000,,,,,,,,,,,,,,
1990-10-17,56.5000,0.7847222222,,,,,,,,,,,,,,
1990-10-18,61.1300,0.8490277778,,,,,,,,,,,,,,
1990-10-19,62.0000,0.8611111111,,,,,,,,,,,,,,
1990-10-22,64.0000,0.8888888889,,,,,,,,,,,,,,
1990-10-23,64.2500,0.8923611111,,,,,,,,,,,,,,
1990-10-24,65.3700,0.9079166667,,,,,,,,,,,,,,
1990-10-25,64.7500,0.8993055556,,,,,,,,,,,,,,
1990-10-26,63.3800,0.8802777778,,,,,,,,,,,,,,
1990-10-29,62.5000,0.8680555556,,,,,,,,,,,,,,
1990-10-30,63.8800,0.8872222222,,,,,,,,,,,,,,
1990-10-31,63.7500,0.8854166667,,,,,,,,,,,,,,
1990-11-01,63.5000,0.8819444444,,,,,,,,,,,,,,
1990-11-02,65.0000,0.9027777778,,,,,,,,,,,,,,
1990-11-05,65.6200,0.9113888889,,,,,,,,,,,,,,
1990-11-06,64.2500,0.8923611111,,,,,,,,,,,,,,
1990-11-07,63.7500,0.8854166667,,,,,,,,,,,,,,
1990-11-08,63.5000,0.8819444444,,,,,,,,,,,,,,
1990-11-09,64.7500,0.8993055556,,,,,,,,,,,,,,
1990-11-12,68.8700,0.9565277778,,,,,,,,,,,,,,
1990-11-13,68.6200,0.9530555556,,,,,,,,,,,,,,
1990-11-14,69.5000,0.9652777778,,,,,,,,,,,,,,
1990-11-15,67.8700,0.9426388889,,,,,,,,,,,,,,
1990-11-16,68.0000,0.9444444444,,,,,,,,,,,,,,
1990-11-19,69.5000,0.9652777778,,,,,,,,,,,,,,
1990-11-20,68.2500,0.9479166667,,,,,,,,,,,,,,
1990-11-21,68.7500,0.9548611111,,,,,,,,,,,,,,
1990-11-23,68.7500,0.9548611111,,,,,,,,,,,,,,
1990-11-26,70.2500,0.9756944444,,,,,,,,,,,,,,
1990-11-27,71.8700,0.9981944444,,,,,,,,,,,,,,
1990-11-28,70.3700,0.9773611111,,,,,,,,,,,,,,
1990-11-29,71.2500,0.9895833333,,,,,,,,,,,,,,
1990-11-30,72.2500,1.0034722222,,,,,,,,,,,,,,
1990-12-03,73.8700,1.0259722222,,,,,,,,,,,,,,
1990-12-04,74.5000,1.0347222222,,,,,,,,,,,,,,
1990-12-05,75.2500,1.0451388889,,,,,,,,,,,,,,
1990-12-06,74.7500,1.0381944444,,,,,,,,,,,,,,
1990-12-07,74.2500,1.0312500000,,,,,,,,,,,,,,
1990-12-10,74.0000,1.0277777778,,,,,,,,,,,,,,
1990-12-11,72.1200,1.0016666667,,,,,,,,,,,,,,
