"m_date","m_close","m_close_split_adjusted","s_split_date_numerator","s_split_date_denominator","m_shares_outstanding","c_market_cap","fis_weighted_average_basic_shares_outstanding","fis_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_shares_outstanding","fis_adjusted_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_and_diluted_shares_outstanding","c_normalized_weighted_average_basic_shares_outstanding","c_normalized_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_shares_outstanding","c_normalized_adjusted_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_and_diluted_shares_outstanding"
2008-02-20,31.530,22.8005019899,,,561442901.82406900,12801180000.254915574214903100,,,,,,,,,,
2008-02-21,31.610,22.8583529305,,,561442901.81003990,12833659999.897949302486926950,,,,,,,,,,
2008-02-22,31.410,22.7137255789,,,561442901.80262820,12752459999.766197065586464980,,,,,,,,,,
2008-02-25,31.410,22.7137255789,,,561442901.80262820,12752459999.766197065586464980,,,,,,,,,,
2008-02-26,31.870,23.0463684877,,,561442901.82475650,12939220000.256913029325745050,,,,,,,,,,
2008-02-27,32.030,23.1620703690,,,561442901.79706290,13004179999.599127447319210100,,,,,,,,,,
2008-02-28,31.650,22.8872784009,,,561442901.81023000,12849899999.939896589661207000,,,,,,,,,,
2008-02-29,30.610,22.1352161722,,,561442901.82978920,12427660000.349646871556900240,,,,,,,,,,
2008-03-03,30.740,22.2292239508,,,561442901.83733450,12480440000.529129393031142600,,,,,,,,,,
2008-03-04,30.510,22.0629024964,,,561442901.83680700,12387060000.521349305704994800,,,,,,,,,,
2008-03-05,30.600,22.1279848046,,,561442901.80787310,12423599999.855145825445096260,,,,,,,,,,
2008-03-06,30.140,21.7953418958,,,561442901.82143120,12236840000.168165563677268960,,,,,,,,,,
2008-03-07,30.070,21.7447223227,,,561442901.82151450,12208420000.159750839271729150,,,,,,,,,,
